customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_group,Contract,PaymentMethod,InternetService,MonthlyCharges,TotalCharges,Churn,Probabilidad_Churn,Segmento_Riesgo,Ingreso_Mensual_En_Riesgo
9734-YWGEX,0,0,0,0,9,0-12 meses,Month-to-month,Credit card (automatic),Fiber optic,98.3,923.5,Yes,0.7993,Alto,98.3
2719-BDAQO,1,0,0,0,17,13-24 meses,Month-to-month,Electronic check,Fiber optic,93.85,1625.65,Yes,0.6725,Alto,93.85
5285-MVEHD,0,0,1,0,56,49-72 meses,One year,Credit card (automatic),Fiber optic,105.6,6068.65,No,0.4145,Medio,0.0
0379-DJQHR,1,0,1,1,67,49-72 meses,Two year,Credit card (automatic),DSL,81.35,5398.6,No,0.0776,Bajo,0.0
0781-LKXBR,1,1,0,0,9,0-12 meses,Month-to-month,Electronic check,Fiber optic,100.5,918.6,Yes,0.891,Alto,100.5
5543-QDCRY,1,0,0,0,4,0-12 meses,Month-to-month,Electronic check,DSL,56.4,234.85,No,0.6536,Alto,56.4
0297-RBCSG,1,0,0,0,19,13-24 meses,One year,Bank transfer (automatic),DSL,65.35,1231.85,No,0.3344,Medio,0.0
4694-PHWFW,0,0,0,1,8,0-12 meses,Month-to-month,Mailed check,No,19.95,170.9,No,0.2195,Bajo,0.0
0835-JKADZ,0,0,0,0,71,49-72 meses,Two year,Electronic check,Fiber optic,111.25,7984.15,No,0.2454,Bajo,0.0
1907-UBQFC,1,1,0,0,10,0-12 meses,Month-to-month,Electronic check,Fiber optic,72.85,688.65,Yes,0.8094,Alto,72.85
7508-SMHXL,0,1,0,0,15,13-24 meses,Month-to-month,Credit card (automatic),Fiber optic,89.0,1288.3,No,0.605,Alto,89.0
3865-YIOTT,1,0,1,1,72,49-72 meses,One year,Bank transfer (automatic),Fiber optic,106.1,7848.5,No,0.3314,Medio,0.0
5993-BQHEA,1,0,0,0,12,0-12 meses,One year,Credit card (automatic),No,20.05,267.0,No,0.1209,Bajo,0.0
6024-RUGGH,1,0,1,1,72,49-72 meses,Two year,Bank transfer (automatic),No,25.2,1798.9,No,0.0266,Bajo,0.0
6513-EECDB,1,1,1,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,73.55,73.55,Yes,0.898,Alto,73.55
3956-CJUST,0,1,0,0,23,13-24 meses,Month-to-month,Bank transfer (automatic),Fiber optic,75.4,1643.55,No,0.5488,Medio,0.0
4079-WWQQQ,1,0,0,0,72,49-72 meses,Two year,Bank transfer (automatic),DSL,65.55,4807.45,No,0.0424,Bajo,0.0
6103-BOCOU,0,0,0,0,26,25-48 meses,Month-to-month,Electronic check,Fiber optic,80.7,2193.0,No,0.7051,Alto,80.7
5149-TGWDZ,0,0,0,0,21,13-24 meses,One year,Mailed check,Fiber optic,104.55,2239.4,No,0.5112,Medio,0.0
7471-WNSUF,1,0,1,0,60,49-72 meses,One year,Bank transfer (automatic),No,24.15,1505.9,No,0.0905,Bajo,0.0
8942-DBMHZ,1,0,0,0,12,0-12 meses,Month-to-month,Mailed check,No,20.45,255.35,No,0.187,Bajo,0.0
4301-VVZKA,1,0,1,0,16,13-24 meses,Month-to-month,Electronic check,Fiber optic,75.4,1189.4,No,0.7508,Alto,75.4
9199-PWQVC,0,0,1,0,63,49-72 meses,One year,Credit card (automatic),DSL,79.7,4786.15,No,0.2159,Bajo,0.0
4824-GUCBY,0,1,0,0,22,13-24 meses,Month-to-month,Electronic check,Fiber optic,81.7,1820.9,No,0.5688,Medio,0.0
5393-HJZSM,0,0,1,1,32,25-48 meses,Month-to-month,Bank transfer (automatic),DSL,76.3,2404.15,No,0.2651,Bajo,0.0
7074-IEVOJ,0,1,0,0,3,0-12 meses,Month-to-month,Electronic check,Fiber optic,79.4,205.05,Yes,0.8711,Alto,79.4
9625-QSTYE,0,0,0,0,13,13-24 meses,Month-to-month,Electronic check,Fiber optic,81.15,952.3,Yes,0.7813,Alto,81.15
0862-PRCBS,0,0,1,1,68,49-72 meses,Two year,Credit card (automatic),Fiber optic,103.75,7039.45,No,0.2041,Bajo,0.0
8812-ZRHFP,0,0,1,1,30,25-48 meses,One year,Electronic check,Fiber optic,86.45,2538.05,No,0.4522,Medio,0.0
5146-CBVOE,0,0,0,0,16,13-24 meses,Month-to-month,Bank transfer (automatic),Fiber optic,75.1,1212.85,No,0.557,Medio,0.0
0454-OKRCT,1,0,0,0,33,25-48 meses,Two year,Bank transfer (automatic),Fiber optic,80.6,2651.1,No,0.2225,Bajo,0.0
5787-KXGIY,1,0,1,0,72,49-72 meses,Two year,Credit card (automatic),No,19.3,1304.8,No,0.034,Bajo,0.0
4750-ZRXIU,0,1,0,0,4,0-12 meses,Month-to-month,Electronic check,Fiber optic,84.6,360.1,Yes,0.8983,Alto,84.6
4198-VFOEA,0,0,0,0,12,0-12 meses,One year,Mailed check,DSL,33.6,435.45,No,0.3294,Medio,0.0
6630-UJZMY,0,1,1,0,4,0-12 meses,Month-to-month,Electronic check,Fiber optic,83.25,308.05,No,0.8838,Alto,83.25
5709-LVOEQ,0,0,1,1,0,,Two year,Mailed check,DSL,80.85,80.85,No,0.3521,Medio,0.0
6400-BWQKW,0,0,0,0,6,0-12 meses,Month-to-month,Electronic check,Fiber optic,79.05,434.5,Yes,0.7752,Alto,79.05
2692-AQCPF,0,0,1,0,65,49-72 meses,One year,Credit card (automatic),Fiber optic,108.05,7118.9,No,0.3687,Medio,0.0
0347-UBKUZ,0,0,0,0,15,13-24 meses,Month-to-month,Mailed check,No,19.9,320.45,No,0.2022,Bajo,0.0
0835-DUUIQ,0,0,0,1,24,13-24 meses,One year,Bank transfer (automatic),No,21.05,531.55,No,0.0898,Bajo,0.0
0811-GSDTP,0,0,0,1,13,13-24 meses,Month-to-month,Electronic check,DSL,30.15,382.2,No,0.4786,Medio,0.0
7567-ECMCM,1,0,0,0,24,13-24 meses,Month-to-month,Credit card (automatic),Fiber optic,79.85,2001.0,No,0.5739,Medio,0.0
6115-ZTBFQ,0,0,1,0,72,49-72 meses,Two year,Bank transfer (automatic),DSL,65.5,4919.7,No,0.0425,Bajo,0.0
6353-BRMMA,0,0,1,1,54,49-72 meses,Month-to-month,Bank transfer (automatic),Fiber optic,104.1,5645.8,No,0.472,Medio,0.0
6680-WKXRZ,0,0,0,0,3,0-12 meses,Month-to-month,Bank transfer (automatic),Fiber optic,74.4,215.8,Yes,0.8037,Alto,74.4
6231-WFGFH,1,0,1,1,4,0-12 meses,Month-to-month,Mailed check,No,20.5,77.6,No,0.2067,Bajo,0.0
9904-EHEVJ,0,1,1,1,32,25-48 meses,Month-to-month,Mailed check,Fiber optic,91.35,2896.55,No,0.5955,Medio,0.0
7028-DVOIQ,1,1,0,0,35,25-48 meses,Month-to-month,Electronic check,Fiber optic,99.05,3395.8,Yes,0.7579,Alto,99.05
6169-PPETC,1,0,1,1,35,25-48 meses,Two year,Bank transfer (automatic),No,20.5,759.35,No,0.0203,Bajo,0.0
4208-UFFGW,1,1,0,0,2,0-12 meses,Month-to-month,Mailed check,DSL,44.95,85.15,Yes,0.7107,Alto,44.95
8584-KMVXD,0,0,0,0,8,0-12 meses,Month-to-month,Electronic check,Fiber optic,75.6,535.55,No,0.77,Alto,75.6
8467-WYNSR,1,0,0,0,22,13-24 meses,Month-to-month,Mailed check,DSL,55.1,1253.15,No,0.2767,Bajo,0.0
0851-DFJKB,0,0,0,0,15,13-24 meses,Month-to-month,Electronic check,DSL,58.95,955.15,No,0.4207,Medio,0.0
5382-SOYZL,1,0,0,0,22,13-24 meses,Month-to-month,Electronic check,Fiber optic,95.1,2162.6,No,0.7915,Alto,95.1
9448-REEVD,1,0,1,0,1,0-12 meses,Month-to-month,Credit card (automatic),DSL,44.7,44.7,Yes,0.685,Alto,44.7
3261-CQXOL,0,0,1,1,71,49-72 meses,Two year,Bank transfer (automatic),No,25.45,1813.35,No,0.0136,Bajo,0.0
8388-FYNPZ,1,0,0,0,4,0-12 meses,Month-to-month,Electronic check,DSL,56.75,245.15,No,0.5638,Medio,0.0
4002-BQWPQ,1,0,0,0,25,25-48 meses,Month-to-month,Bank transfer (automatic),DSL,81.75,2028.8,No,0.262,Bajo,0.0
5651-YLPRD,0,0,1,1,32,25-48 meses,Month-to-month,Electronic check,Fiber optic,86.1,2723.75,No,0.625,Alto,86.1
2826-DXLQO,1,1,1,0,7,0-12 meses,Month-to-month,Bank transfer (automatic),DSL,29.8,220.45,No,0.517,Medio,0.0
4378-BZYFP,1,0,0,0,17,13-24 meses,One year,Mailed check,No,20.5,365.8,No,0.0934,Bajo,0.0
9489-UTFKA,1,1,1,0,8,0-12 meses,Month-to-month,Bank transfer (automatic),DSL,60.9,551.95,No,0.4017,Medio,0.0
4849-PYRLQ,0,1,0,0,56,49-72 meses,Two year,Bank transfer (automatic),DSL,73.25,4054.2,No,0.1188,Bajo,0.0
9117-SHLZX,1,0,0,0,1,0-12 meses,Month-to-month,Mailed check,DSL,45.7,45.7,Yes,0.7586,Alto,45.7
9889-TMAHG,1,1,0,0,8,0-12 meses,Month-to-month,Credit card (automatic),Fiber optic,100.3,832.35,Yes,0.6964,Alto,100.3
4541-RMRLG,1,0,0,0,7,0-12 meses,Month-to-month,Electronic check,No,19.25,112.3,Yes,0.2221,Bajo,0.0
7764-BDPEE,1,0,0,1,3,0-12 meses,Month-to-month,Mailed check,No,20.85,60.65,No,0.2241,Bajo,0.0
3429-IFLEM,0,0,0,0,71,49-72 meses,Two year,Credit card (automatic),DSL,77.35,5550.1,No,0.0702,Bajo,0.0
3158-MOERK,0,0,0,0,2,0-12 meses,Month-to-month,Electronic check,Fiber optic,96.0,174.8,Yes,0.9149,Alto,96.0
7294-TMAOP,0,0,0,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,90.55,90.55,Yes,0.8845,Alto,90.55
5002-GCQFH,1,0,1,0,49,49-72 meses,Month-to-month,Bank transfer (automatic),Fiber optic,93.85,4733.1,No,0.4521,Medio,0.0
0556-FJEGU,1,0,0,0,58,49-72 meses,Two year,Bank transfer (automatic),DSL,70.1,4048.95,No,0.0644,Bajo,0.0
8919-FYFQZ,1,1,1,0,44,25-48 meses,Month-to-month,Electronic check,DSL,30.35,1359.7,Yes,0.4778,Medio,0.0
0604-THJFP,0,0,1,1,59,49-72 meses,Two year,Credit card (automatic),DSL,75.95,4542.35,No,0.0911,Bajo,0.0
2834-JRTUA,1,0,0,0,71,49-72 meses,Two year,Electronic check,Fiber optic,108.05,7532.15,Yes,0.327,Medio,0.0
5875-YPQFJ,1,0,0,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,69.9,69.9,Yes,0.8925,Alto,69.9
5879-SESNB,0,0,0,0,11,0-12 meses,Month-to-month,Electronic check,Fiber optic,75.25,888.65,No,0.7206,Alto,75.25
6646-QVXLR,1,1,1,0,62,49-72 meses,One year,Electronic check,Fiber optic,103.75,6383.35,Yes,0.5253,Medio,0.0
6461-PPAXN,0,0,1,1,35,25-48 meses,One year,Bank transfer (automatic),DSL,54.95,1916.0,No,0.1573,Bajo,0.0
3318-ISQFQ,0,0,0,0,20,13-24 meses,Month-to-month,Bank transfer (automatic),No,19.5,413.0,No,0.1791,Bajo,0.0
1106-HRLKZ,1,0,1,1,40,25-48 meses,Two year,Mailed check,No,19.6,808.95,No,0.0246,Bajo,0.0
2483-XSSMZ,0,0,0,0,39,25-48 meses,One year,Electronic check,DSL,47.85,1886.4,No,0.2244,Bajo,0.0
8603-IJWDN,1,0,0,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,86.6,86.6,Yes,0.9214,Alto,86.6
8165-ZJRNM,0,0,1,1,72,49-72 meses,Two year,Bank transfer (automatic),No,23.75,1679.25,No,0.0142,Bajo,0.0
9369-XFEHK,0,1,1,0,33,25-48 meses,Month-to-month,Bank transfer (automatic),Fiber optic,80.6,2656.5,Yes,0.5973,Medio,0.0
2604-XVDAM,0,0,0,0,12,0-12 meses,Month-to-month,Bank transfer (automatic),DSL,43.8,540.95,No,0.4365,Medio,0.0
3717-OFRTN,1,0,0,0,1,0-12 meses,Month-to-month,Bank transfer (automatic),No,19.75,19.75,No,0.5,Medio,0.0
9046-JBFWA,1,0,0,1,27,25-48 meses,Month-to-month,Mailed check,No,19.15,537.35,No,0.0891,Bajo,0.0
3280-NMUVX,1,0,1,1,34,25-48 meses,One year,Credit card (automatic),No,19.6,678.8,No,0.034,Bajo,0.0
1206-EHBDD,0,0,1,0,56,49-72 meses,Two year,Bank transfer (automatic),Fiber optic,80.3,4513.65,No,0.1785,Bajo,0.0
8361-LBRDI,0,0,0,0,58,49-72 meses,Two year,Credit card (automatic),No,24.35,1423.85,No,0.0507,Bajo,0.0
4883-KCPZJ,0,0,1,1,22,13-24 meses,Two year,Credit card (automatic),No,25.25,555.4,No,0.0783,Bajo,0.0
9108-EQPNQ,0,0,1,1,10,0-12 meses,Two year,Credit card (automatic),No,26.1,225.55,No,0.131,Bajo,0.0
7277-KAMWT,1,0,0,0,13,13-24 meses,Two year,Credit card (automatic),No,20.0,268.45,No,0.101,Bajo,0.0
3842-IYKUE,0,0,0,0,35,25-48 meses,Month-to-month,Credit card (automatic),Fiber optic,85.3,2917.5,Yes,0.4694,Medio,0.0
6641-XRPSU,0,0,0,0,34,25-48 meses,Month-to-month,Credit card (automatic),Fiber optic,70.0,2416.1,Yes,0.5535,Medio,0.0
1374-DMZUI,0,1,0,0,4,0-12 meses,Month-to-month,Electronic check,Fiber optic,94.3,424.45,Yes,0.9153,Alto,94.3
2545-LXYVJ,1,0,1,0,72,49-72 meses,Two year,Bank transfer (automatic),No,20.7,1492.1,No,0.0238,Bajo,0.0
3234-VKACU,1,0,0,0,2,0-12 meses,Month-to-month,Electronic check,DSL,70.3,132.4,No,0.6598,Alto,70.3
8357-EQXFO,0,0,0,0,7,0-12 meses,Month-to-month,Electronic check,Fiber optic,95.35,660.9,Yes,0.8644,Alto,95.35
1989-PRJHP,1,1,1,0,27,25-48 meses,Month-to-month,Electronic check,Fiber optic,75.5,1893.95,Yes,0.7103,Alto,75.5
8120-JDCAM,1,0,1,1,4,0-12 meses,Month-to-month,Mailed check,Fiber optic,69.55,284.9,No,0.7886,Alto,69.55
8917-FAEMR,0,0,0,0,37,25-48 meses,Two year,Mailed check,No,19.85,784.25,No,0.0447,Bajo,0.0
7047-YXDMZ,1,0,0,0,21,13-24 meses,Month-to-month,Mailed check,No,20.0,417.7,No,0.1269,Bajo,0.0
2858-EIMXH,0,1,1,0,53,49-72 meses,One year,Credit card (automatic),Fiber optic,95.85,5016.25,No,0.4824,Medio,0.0
9524-EGPJC,0,0,0,0,18,13-24 meses,Month-to-month,Electronic check,Fiber optic,90.1,1612.75,Yes,0.7294,Alto,90.1
6993-OHLXR,0,0,0,0,2,0-12 meses,Month-to-month,Electronic check,Fiber optic,68.95,119.75,Yes,0.8065,Alto,68.95
8818-XYFCQ,1,0,1,1,32,25-48 meses,Month-to-month,Credit card (automatic),Fiber optic,99.55,3204.65,Yes,0.5943,Medio,0.0
6419-ZTTLE,1,1,1,0,23,13-24 meses,One year,Electronic check,No,20.75,485.2,No,0.1065,Bajo,0.0
0929-HYQEW,1,0,0,0,3,0-12 meses,Month-to-month,Mailed check,DSL,50.15,160.85,No,0.5839,Medio,0.0
6614-YOLAC,0,0,1,1,71,49-72 meses,Two year,Mailed check,DSL,58.65,4145.25,No,0.0369,Bajo,0.0
7426-RHZGU,1,0,0,0,9,0-12 meses,Month-to-month,Bank transfer (automatic),Fiber optic,95.9,827.45,No,0.7874,Alto,95.9
4065-JJAVA,0,0,0,0,1,0-12 meses,Month-to-month,Electronic check,DSL,49.5,49.5,No,0.694,Alto,49.5
4695-VADHF,1,0,1,1,18,13-24 meses,Month-to-month,Electronic check,DSL,57.45,990.85,Yes,0.464,Medio,0.0
3863-IUBJR,1,0,1,1,12,0-12 meses,One year,Credit card (automatic),DSL,53.65,696.35,Yes,0.3671,Medio,0.0
7649-SIJJF,1,0,1,0,71,49-72 meses,Two year,Mailed check,DSL,80.1,5585.4,No,0.0503,Bajo,0.0
9361-YNQWJ,0,0,0,0,64,49-72 meses,One year,Bank transfer (automatic),No,24.4,1601.2,No,0.0794,Bajo,0.0
3748-FVMZZ,1,0,0,0,4,0-12 meses,Month-to-month,Electronic check,DSL,40.05,162.45,No,0.6965,Alto,40.05
9391-TTOYH,0,0,0,0,23,13-24 meses,Month-to-month,Mailed check,No,19.5,470.2,No,0.1461,Bajo,0.0
1452-XRSJV,0,0,1,1,39,25-48 meses,Month-to-month,Credit card (automatic),DSL,51.05,2066.0,No,0.2516,Bajo,0.0
3422-WJOYD,1,0,1,0,28,25-48 meses,One year,Mailed check,DSL,54.35,1426.45,No,0.1401,Bajo,0.0
8242-SOQUO,0,1,0,0,5,0-12 meses,Month-to-month,Electronic check,Fiber optic,84.7,392.5,No,0.8565,Alto,84.7
7460-ITWWP,0,1,1,0,45,25-48 meses,Month-to-month,Electronic check,Fiber optic,86.1,3861.45,No,0.6097,Alto,86.1
7147-AYBAA,1,0,0,0,37,25-48 meses,Month-to-month,Mailed check,Fiber optic,70.35,2552.9,No,0.5438,Medio,0.0
7868-TMWMZ,0,1,1,0,60,49-72 meses,Two year,Bank transfer (automatic),Fiber optic,110.0,6668.35,No,0.2322,Bajo,0.0
4822-RVYBB,1,1,0,0,8,0-12 meses,Month-to-month,Electronic check,Fiber optic,100.6,819.4,Yes,0.8993,Alto,100.6
6732-FZUGP,0,0,0,0,47,25-48 meses,One year,Credit card (automatic),Fiber optic,94.9,4615.25,No,0.3052,Medio,0.0
8436-BJUMM,1,0,1,1,26,25-48 meses,Month-to-month,Electronic check,Fiber optic,83.75,2070.6,Yes,0.7226,Alto,83.75
4184-TJFAN,0,1,1,1,3,0-12 meses,Month-to-month,Mailed check,Fiber optic,88.3,273.75,Yes,0.7269,Alto,88.3
8329-GWVPJ,0,0,1,1,50,49-72 meses,Month-to-month,Bank transfer (automatic),Fiber optic,69.75,3557.7,No,0.476,Medio,0.0
1352-VHKAJ,1,0,1,1,27,25-48 meses,Month-to-month,Bank transfer (automatic),DSL,71.6,1957.1,No,0.2576,Bajo,0.0
4145-UQXUQ,0,1,0,0,8,0-12 meses,Month-to-month,Electronic check,Fiber optic,92.1,729.95,Yes,0.8674,Alto,92.1
2632-TACXW,0,0,1,0,62,49-72 meses,Two year,Bank transfer (automatic),No,23.65,1416.75,No,0.0236,Bajo,0.0
8146-QQKZH,0,0,1,0,71,49-72 meses,Two year,Bank transfer (automatic),DSL,81.85,5924.4,No,0.0479,Bajo,0.0
1767-CJKBA,1,0,0,0,66,49-72 meses,Two year,Mailed check,No,25.1,1697.7,No,0.0519,Bajo,0.0
6445-TNRXS,1,0,1,1,68,49-72 meses,Two year,Bank transfer (automatic),Fiber optic,114.7,7849.85,No,0.1781,Bajo,0.0
4581-LNWUM,0,0,0,0,13,13-24 meses,Month-to-month,Electronic check,DSL,49.15,649.4,No,0.5735,Medio,0.0
4869-EPIUS,1,0,1,0,56,49-72 meses,One year,Electronic check,Fiber optic,80.9,4557.5,No,0.4304,Medio,0.0
9948-YPTDG,1,0,1,0,38,25-48 meses,Month-to-month,Electronic check,Fiber optic,79.45,3013.05,Yes,0.5863,Medio,0.0
1236-WFCDV,1,1,0,0,14,13-24 meses,Month-to-month,Credit card (automatic),Fiber optic,90.45,1266.1,Yes,0.6768,Alto,90.45
1915-OAKWD,0,0,0,1,16,13-24 meses,One year,Bank transfer (automatic),No,19.3,360.35,No,0.1477,Bajo,0.0
7296-PIXQY,0,0,1,1,14,13-24 meses,Month-to-month,Electronic check,Fiber optic,70.2,1046.5,No,0.6612,Alto,70.2
4883-QICIH,1,0,1,1,32,25-48 meses,Month-to-month,Bank transfer (automatic),Fiber optic,69.75,2347.9,Yes,0.5603,Medio,0.0
3354-OADJP,0,0,0,0,8,0-12 meses,One year,Bank transfer (automatic),DSL,54.25,447.75,No,0.3532,Medio,0.0
3524-WQDSG,0,0,1,1,43,25-48 meses,Month-to-month,Bank transfer (automatic),Fiber optic,99.3,4209.95,No,0.6023,Alto,99.3
0810-DHDBD,0,0,0,0,52,49-72 meses,One year,Credit card (automatic),DSL,74.0,3877.65,No,0.1599,Bajo,0.0
4026-SKKHW,1,0,0,0,3,0-12 meses,Month-to-month,Mailed check,DSL,50.25,152.3,No,0.628,Alto,50.25
2829-HYVZP,1,0,0,0,29,25-48 meses,One year,Mailed check,No,19.8,572.2,No,0.0675,Bajo,0.0
8329-IBCTI,0,0,0,0,1,0-12 meses,Month-to-month,Mailed check,No,19.65,19.65,Yes,0.5368,Medio,0.0
1271-SJBGZ,1,1,0,0,12,0-12 meses,Month-to-month,Electronic check,DSL,43.65,526.95,Yes,0.5966,Medio,0.0
3845-JHAMY,0,0,1,1,16,13-24 meses,Month-to-month,Credit card (automatic),DSL,35.5,552.7,No,0.4598,Medio,0.0
7013-PSXHK,0,0,0,0,40,25-48 meses,One year,Mailed check,DSL,80.75,3208.65,No,0.2755,Bajo,0.0
5669-SRAIP,0,0,0,0,5,0-12 meses,Month-to-month,Electronic check,DSL,39.5,210.75,Yes,0.7077,Alto,39.5
5981-ITEMU,1,0,1,0,40,25-48 meses,Month-to-month,Bank transfer (automatic),Fiber optic,97.1,3706.95,Yes,0.6373,Alto,97.1
3486-NPGST,0,0,0,0,36,25-48 meses,One year,Mailed check,No,19.55,620.75,No,0.0505,Bajo,0.0
6941-PMGEP,0,0,0,0,5,0-12 meses,Month-to-month,Electronic check,Fiber optic,80.0,412.5,Yes,0.8632,Alto,80.0
1624-WOIWJ,0,0,0,0,10,0-12 meses,Month-to-month,Mailed check,Fiber optic,84.7,832.05,Yes,0.7334,Alto,84.7
2074-GKOWZ,1,0,1,1,2,0-12 meses,Month-to-month,Bank transfer (automatic),Fiber optic,89.55,185.55,Yes,0.8465,Alto,89.55
0376-YMCJC,1,0,0,0,23,13-24 meses,Month-to-month,Electronic check,Fiber optic,90.6,1943.2,Yes,0.7008,Alto,90.6
6100-FJZDG,1,0,1,1,26,25-48 meses,One year,Bank transfer (automatic),No,20.05,505.9,No,0.0576,Bajo,0.0
4829-ZLJTK,0,1,1,0,72,49-72 meses,Two year,Electronic check,Fiber optic,112.4,8046.85,No,0.2003,Bajo,0.0
1730-VFMWO,0,0,1,0,34,25-48 meses,Month-to-month,Bank transfer (automatic),DSL,50.2,1815.3,No,0.2582,Bajo,0.0
7143-BQIBA,1,0,0,0,10,0-12 meses,Month-to-month,Bank transfer (automatic),DSL,62.25,612.95,No,0.3758,Medio,0.0
3800-LYTRK,0,0,0,0,14,13-24 meses,One year,Mailed check,DSL,55.7,795.15,No,0.2609,Bajo,0.0
0634-SZPQA,0,0,0,0,23,13-24 meses,Month-to-month,Bank transfer (automatic),Fiber optic,90.05,2169.8,Yes,0.5929,Medio,0.0
9646-NMHXE,1,0,1,0,47,25-48 meses,Two year,Mailed check,No,19.65,973.1,No,0.0328,Bajo,0.0
7030-NJVDP,1,0,1,0,24,13-24 meses,Month-to-month,Electronic check,Fiber optic,89.25,2210.2,No,0.5682,Medio,0.0
5536-RTPWK,1,0,1,0,49,49-72 meses,Month-to-month,Bank transfer (automatic),Fiber optic,99.05,4853.75,Yes,0.5918,Medio,0.0
8883-GRDWQ,1,1,0,0,20,13-24 meses,One year,Mailed check,DSL,54.0,1055.9,No,0.2935,Bajo,0.0
6166-ILMNY,0,0,0,0,2,0-12 meses,Month-to-month,Bank transfer (automatic),Fiber optic,69.75,144.55,Yes,0.7942,Alto,69.75
3097-NNSPB,0,0,0,0,2,0-12 meses,Month-to-month,Credit card (automatic),DSL,49.05,91.1,Yes,0.6967,Alto,49.05
7771-ZONAT,1,0,0,0,22,13-24 meses,Two year,Bank transfer (automatic),DSL,56.75,1304.85,No,0.1881,Bajo,0.0
0655-RBDUG,1,0,0,0,7,0-12 meses,Month-to-month,Bank transfer (automatic),Fiber optic,98.05,713.0,Yes,0.8761,Alto,98.05
2111-DWYHN,1,0,0,0,1,0-12 meses,Month-to-month,Mailed check,No,21.1,21.1,No,0.4924,Medio,0.0
4194-WHFCB,0,0,1,1,59,49-72 meses,Month-to-month,Bank transfer (automatic),Fiber optic,96.65,5580.8,No,0.3812,Medio,0.0
4121-AGSIN,0,0,1,1,58,49-72 meses,One year,Credit card (automatic),No,24.5,1497.9,No,0.0662,Bajo,0.0
4361-BKAXE,0,0,0,0,41,25-48 meses,Month-to-month,Bank transfer (automatic),Fiber optic,114.5,4527.45,Yes,0.4902,Medio,0.0
9845-PEEKO,0,1,0,0,59,49-72 meses,Two year,Credit card (automatic),Fiber optic,79.2,4590.35,No,0.2603,Bajo,0.0
0455-XFASS,0,0,1,1,3,0-12 meses,Month-to-month,Electronic check,Fiber optic,69.55,200.2,No,0.8094,Alto,69.55
0301-KOBTQ,1,0,0,0,32,25-48 meses,Two year,Bank transfer (automatic),No,20.05,614.45,No,0.0572,Bajo,0.0
1751-NCDLI,1,1,1,0,46,25-48 meses,Month-to-month,Electronic check,Fiber optic,98.85,4564.9,No,0.724,Alto,98.85
4367-NUYAO,1,0,1,1,0,,Two year,Mailed check,No,25.75,25.75,No,0.2268,Bajo,0.0
9878-TNQGW,1,0,0,0,2,0-12 meses,Month-to-month,Electronic check,Fiber optic,80.95,171.15,Yes,0.8627,Alto,80.95
9170-ARBTB,0,0,1,1,52,49-72 meses,One year,Credit card (automatic),No,19.6,1012.4,No,0.0567,Bajo,0.0
4441-NIHPT,0,1,0,0,13,13-24 meses,Month-to-month,Electronic check,Fiber optic,74.3,940.35,Yes,0.7601,Alto,74.3
8999-BOHSE,0,1,0,0,11,0-12 meses,Month-to-month,Bank transfer (automatic),Fiber optic,89.7,1047.7,Yes,0.7635,Alto,89.7
7241-AJHFS,1,0,0,0,32,25-48 meses,Month-to-month,Bank transfer (automatic),Fiber optic,87.65,2766.4,No,0.4107,Medio,0.0
7029-RPUAV,1,1,1,0,17,13-24 meses,Month-to-month,Credit card (automatic),Fiber optic,100.45,1622.45,Yes,0.7049,Alto,100.45
4546-FOKWR,0,0,0,0,16,13-24 meses,Month-to-month,Credit card (automatic),Fiber optic,74.75,1129.35,No,0.6794,Alto,74.75
9036-CSKBW,0,0,0,0,51,49-72 meses,One year,Bank transfer (automatic),Fiber optic,107.45,5680.9,No,0.3618,Medio,0.0
5832-TRLPB,1,0,0,0,29,25-48 meses,One year,Bank transfer (automatic),DSL,75.35,2243.9,No,0.2906,Bajo,0.0
8590-YFFQO,1,0,1,0,70,49-72 meses,Two year,Credit card (automatic),DSL,64.95,4523.25,No,0.0615,Bajo,0.0
8659-IOOPU,0,0,1,1,71,49-72 meses,Two year,Electronic check,Fiber optic,100.45,7159.7,No,0.2243,Bajo,0.0
1338-CECEE,1,0,1,1,41,25-48 meses,One year,Bank transfer (automatic),DSL,68.5,2839.95,No,0.2225,Bajo,0.0
7439-DKZTW,1,0,0,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,80.55,80.55,No,0.9093,Alto,80.55
4646-QZXTF,0,0,1,0,7,0-12 meses,Month-to-month,Bank transfer (automatic),DSL,81.25,580.1,No,0.4754,Medio,0.0
4607-CHPCA,1,0,1,1,25,25-48 meses,One year,Electronic check,Fiber optic,90.4,2178.6,Yes,0.5652,Medio,0.0
9742-XOKTS,1,0,1,1,67,49-72 meses,One year,Electronic check,Fiber optic,89.55,6038.55,No,0.2699,Bajo,0.0
6921-OZMFH,1,0,1,1,5,0-12 meses,Month-to-month,Mailed check,DSL,55.7,259.4,No,0.5322,Medio,0.0
9578-FOMUK,1,0,0,1,15,13-24 meses,Month-to-month,Electronic check,No,24.8,324.15,No,0.2096,Bajo,0.0
